;StartNode;EndNode;Class;Rank;Weight
5672;pkd;polycystic kidney disease;disease;0;11
5673;pkd;rats;disease;0;26
5674;pkd;renal cyst;disease;0;36
5675;pkd;renal cyst colonies;disease;0;7
5676;pkd;s6k;disease;0;7
5677;platelet-derived growth factor-bb;cftr;gene;0;12
5678;platelet-derived growth factor-bb;cystic fibrosis;gene;0;1
5679;platelet-derived growth factor-bb;cystic fibrosis transmembrane conductance regulator;gene;0;1
5680;platelet-derived growth factor-bb;erk;gene;0;2
5681;platelet-derived growth factor-bb;jnk;gene;0;2
5682;platelet-derived growth factor-bb;matrix metalloproteinase-9;gene;0;1
5683;platelet-derived growth factor-bb;mmp2;gene;0;1
5684;platelet-derived growth factor-bb;p38;gene;0;2
5685;platelet-derived growth factor-bb;pdgf receptor;gene;0;1
5686;platelet-derived growth factor-bb;pdgf-bb;gene;0;6
5687;platelet-derived growth factor-bb;rat;gene;0;2
5688;platelet-derived growth factor-bb;serum and glucocorticoid-inducible kinase 1;gene;0;2
5689;platelet-derived growth factor-bb;tetrazolium;gene;0;1
5690;polycystic kidney disease;abdominal bleeding;disease;0;1
5691;polycystic kidney disease;adpkd;disease;0;1
5692;polycystic kidney disease;ampk;disease;0;3
5693;polycystic kidney disease;autosomal dominant polycystic kidney disease;disease;0;1
5694;polycystic kidney disease;cftr;disease;0;8
5695;polycystic kidney disease;cftr protein;disease;0;1
5696;polycystic kidney disease;chloride;disease;0;2
5697;polycystic kidney disease;cl(-);disease;0;3
5698;polycystic kidney disease;collagen;disease;0;1
5699;polycystic kidney disease;cystic fibrosis;disease;0;2
5700;polycystic kidney disease;cystic fibrosis transmembrane conductance regulator;disease;0;2
5701;polycystic kidney disease;flavonoid;disease;0;1
5702;polycystic kidney disease;immortalized normal renal cells;disease;0;1
5703;polycystic kidney disease;k(+);disease;0;1
5704;polycystic kidney disease;mtor;disease;0;1
5705;polycystic kidney disease;na(+);disease;0;1
5706;polycystic kidney disease;na(+)-k(+)-atpase;disease;0;1
5707;polycystic kidney disease;p70;disease;0;1
5708;polycystic kidney disease;panduratin a;disease;0;10
5709;polycystic kidney disease;pck;disease;0;1
5710;polycystic kidney disease;pinocembrin;disease;0;2
5711;polycystic kidney disease;pinostrobin;disease;0;8
5712;polycystic kidney disease;pinostrobin oxime;disease;0;2
5713;polycystic kidney disease;pkd;disease;0;11
5714;polycystic kidney disease;rats;disease;0;5
5715;polycystic kidney disease;renal cyst;disease;0;6
5716;polycystic kidney disease;renal cyst colonies;disease;0;1
5717;polycystic kidney disease;s6k;disease;0;1
5718;propionic acid;16s rdna;drug;0;4
5719;propionic acid;5-hiaa;drug;0;2
5720;propionic acid;5-ht;drug;0;8
5721;propionic acid;5-ht4r;drug;0;2
5722;propionic acid;acetic acid;drug;0;4
5723;propionic acid;butyric acid;drug;0;4
5724;propionic acid;camp;drug;0;2
5725;propionic acid;cftr;drug;0;2
5726;propionic acid;constipation;drug;0;2
5727;propionic acid;fatty acid;drug;0;2
5728;propionic acid;loperamide hydrochloride;drug;0;2
5729;propionic acid;pka;drug;0;2
5730;propionic acid;propionic acid;drug;0;2
5731;propionic acid;rats;drug;0;12
5732;propionic acid;scfa;drug;0;2
5733;propionic acid;scfas;drug;0;4
5734;propionic acid;short-chain fatty acids;drug;0;2
5735;propionic acid;slow transit constipation;drug;0;2
5736;propionic acid;stc;drug;0;10
5737;pseudomonas aeruginosa;cf lung disease;species;0;1
5738;pseudomonas aeruginosa;cf) airway disease;species;0;1
5739;pseudomonas aeruginosa;cftr;species;0;6
5740;pseudomonas aeruginosa;cystic fibrosis;species;0;3
5741;pseudomonas aeruginosa;cystic fibrosis (cf) transmembrane conductance regulator;species;0;1
5742;pseudomonas aeruginosa;esc peptides;species;0;4
5743;pseudomonas aeruginosa;f508del-cftr mutant;species;0;1
5744;pseudomonas aeruginosa;lung disease;species;0;1
5745;pseudomonas aeruginosa;lung infections;species;0;1
5746;pseudomonas aeruginosa;mucus defect;species;0;1
5747;pseudomonas aeruginosa;p. aeruginosa;species;0;2
5748;pseudomonas aeruginosa;patients;species;0;2
5749;pseudomonas aeruginosa;people;species;0;1
5750;pseudomonas aeruginosa;pulmonary infections;species;0;1
5751;pseudomonas aeruginosa;rat;species;0;1
5752;pseudomonas aeruginosa;rats;species;0;2
5753;pulmonary infections;cf lung disease;disease;0;1
5754;pulmonary infections;cftr;disease;0;5
5755;pulmonary infections;cystic fibrosis;disease;0;2
5756;pulmonary infections;cystic fibrosis (cf) transmembrane conductance regulator;disease;0;1
5757;pulmonary infections;esc peptides;disease;0;4
5758;pulmonary infections;f508del-cftr mutant;disease;0;1
5759;pulmonary infections;lung disease;disease;0;1
5760;pulmonary infections;lung infections;disease;0;1
5761;pulmonary infections;patients;disease;0;2
5762;pulmonary infections;people;disease;0;1
5763;pulmonary infections;pseudomonas aeruginosa;disease;0;1
5764;rat;cf) airway disease;species;0;7
5765;rat;cftr;species;0;31
5766;rat;cystic fibrosis;species;0;9
5767;rat;cystic fibrosis (;species;0;6
5768;rat;cystic fibrosis transmembrane conductance regulator;species;0;2
5769;rat;erk;species;0;4
5770;rat;hyperviscosity;species;0;6
5771;rat;ivacaftor;species;0;12
5772;rat;jnk;species;0;4
5773;rat;matrix metalloproteinase-9;species;0;2
5774;rat;methacholine;species;0;6
5775;rat;mmp2;species;0;2
5776;rat;muc5ac;species;0;6
5777;rat;muc5b;species;0;24
5778;rat;muco-obstructive;species;0;6
5779;rat;mucus abnormality;species;0;6
5780;rat;mucus defect;species;0;1
5781;rat;p. aeruginosa;species;0;2
5782;rat;p38;species;0;4
5783;rat;pdgf receptor;species;0;2
5784;rat;pdgf-bb;species;0;12
5785;rat;platelet-derived growth factor-bb;species;0;2
5786;rat;pseudomonas aeruginosa;species;0;1
5787;rat;rat;species;0;32
5788;rat;rats;species;0;2
5789;rat;serum and glucocorticoid-inducible kinase 1;species;0;4
5790;rat;tetrazolium;species;0;2
5791;rats;16s rdna;species;0;12
5792;rats;5-hiaa;species;0;6
5793;rats;5-ht;species;0;24
5794;rats;5-ht4r;species;0;6
5795;rats;abdominal bleeding;species;0;2
5796;rats;acetic acid;species;0;12
5797;rats;adpkd;species;0;2
5798;rats;ampk;species;0;6
5799;rats;autosomal dominant polycystic kidney disease;species;0;2
5800;rats;butyric acid;species;0;12
5801;rats;camp;species;0;6
5802;rats;cf) airway disease;species;0;2
5803;rats;cftr;species;0;41
5804;rats;cftr mrna;species;0;2
5805;rats;cftr protein;species;0;3
5806;rats;cftr proteins;species;0;1
5807;rats;chloride;species;0;4
5808;rats;cl(-);species;0;9
5809;rats;collagen;species;0;2
5810;rats;constipation;species;0;6
5811;rats;cystic essential fatty acid deficiency;species;0;1
5812;rats;cystic fibrosis;species;0;10
5813;rats;cystic fibrosis transmembrane conductance regulator;species;0;6
5814;rats;diabetes;species;0;3
5815;rats;essential fatty acid;species;0;2
5816;rats;essential fatty acid deficiencies;species;0;1
5817;rats;essential fatty acid deficiency;species;0;1
5818;rats;fatty acid;species;0;8
5819;rats;fatty acids;species;0;3
5820;rats;ferrets;species;0;1
5821;rats;flavonoid;species;0;3
5822;rats;glucose;species;0;4
5823;rats;hyperglycaemic;species;0;1
5824;rats;hyperglycemic;species;0;1
5825;rats;immortalized normal renal cells;species;0;2
5826;rats;k(+);species;0;3
5827;rats;let-7b-5p;species;0;1
5828;rats;loperamide hydrochloride;species;0;6
5829;rats;mice;species;0;1
5830;rats;mouse;species;0;2
5831;rats;mtor;species;0;2
5832;rats;mtt;species;0;1
5833;rats;mucus defect;species;0;2
5834;rats;na(+);species;0;3
5835;rats;na(+)-k(+)-atpase;species;0;3
5836;rats;p. aeruginosa;species;0;4
5837;rats;p70;species;0;2
5838;rats;panduratin a;species;0;20
5839;rats;patients;species;0;2
5840;rats;pck;species;0;2
5841;rats;pigs;species;0;1
5842;rats;pinocembrin;species;0;6
5843;rats;pinostrobin;species;0;24
5844;rats;pinostrobin oxime;species;0;6
5845;rats;pka;species;0;6
5846;rats;pkd;species;0;26
5847;rats;polycystic kidney disease;species;0;5
5848;rats;propionic acid;species;0;12
5849;rats;pseudomonas aeruginosa;species;0;2
5850;rats;rat;species;0;2
5851;rats;rats;species;0;40
5852;rats;renal cyst;species;0;14
5853;rats;renal cyst colonies;species;0;2
5854;rats;rotator cuff tear;species;0;1
5855;rats;s6k;species;0;2
5856;rats;scfa;species;0;6
5857;rats;scfas;species;0;12
5858;rats;sheep;species;0;1
5859;rats;short-chain fatty acids;species;0;6
5860;rats;slow transit constipation;species;0;6
5861;rats;stc;species;0;30
5862;rats;tdsc;species;0;1
5863;rats;tdscs;species;0;2
5864;rattus norvegicus;16s rdna;species;0;2
5865;rattus norvegicus;5-hiaa;species;0;1
5866;rattus norvegicus;5-ht;species;0;4
5867;rattus norvegicus;5-ht4r;species;0;1
5868;rattus norvegicus;abdominal bleeding;species;0;1
5869;rattus norvegicus;acetic acid;species;0;2
5870;rattus norvegicus;adpkd;species;0;1
5871;rattus norvegicus;ampk;species;0;3
5872;rattus norvegicus;autosomal dominant polycystic kidney disease;species;0;1
5873;rattus norvegicus;butyric acid;species;0;2
5874;rattus norvegicus;camp;species;0;1
5875;rattus norvegicus;cf lung disease;species;0;1
5876;rattus norvegicus;cf) airway disease;species;0;2
5877;rattus norvegicus;cftr;species;0;48
5878;rattus norvegicus;cftr mrna;species;0;2
5879;rattus norvegicus;cftr protein;species;0;1
5880;rattus norvegicus;cftr proteins;species;0;1
5881;rattus norvegicus;chloride;species;0;2
5882;rattus norvegicus;cl(-);species;0;3
5883;rattus norvegicus;collagen;species;0;1
5884;rattus norvegicus;constipation;species;0;1
5885;rattus norvegicus;cox-2;species;0;2
5886;rattus norvegicus;cryptorchidism;species;0;2
5887;rattus norvegicus;cystic essential fatty acid deficiency;species;0;1
5888;rattus norvegicus;cystic fibrosis;species;0;11
5889;rattus norvegicus;cystic fibrosis (;species;0;1
5890;rattus norvegicus;cystic fibrosis (cf) transmembrane conductance regulator;species;0;1
5891;rattus norvegicus;cystic fibrosis transmembrane conductance regulator;species;0;4
5892;rattus norvegicus;cystic fibrosis transmembrane conduction regulator;species;0;1
5893;rattus norvegicus;dehp;species;0;3
5894;rattus norvegicus;di-(2-ethylhexyl) phthalate;species;0;1
5895;rattus norvegicus;diabetes;species;0;3
5896;rattus norvegicus;erk;species;0;2
5897;rattus norvegicus;esc peptides;species;0;4
5898;rattus norvegicus;essential fatty acid;species;0;2
5899;rattus norvegicus;essential fatty acid deficiencies;species;0;1
5900;rattus norvegicus;essential fatty acid deficiency;species;0;1
5901;rattus norvegicus;f508del-cftr mutant;species;0;1
5902;rattus norvegicus;fatty acid;species;0;3
5903;rattus norvegicus;fatty acids;species;0;3
5904;rattus norvegicus;ferrets;species;0;1
5905;rattus norvegicus;flavonoid;species;0;1
5906;rattus norvegicus;glucose;species;0;4
5907;rattus norvegicus;hyperglycaemic;species;0;1
5908;rattus norvegicus;hyperglycemic;species;0;1
5909;rattus norvegicus;hyperviscosity;species;0;1
5910;rattus norvegicus;immortalized normal renal cells;species;0;1
5911;rattus norvegicus;infertility;species;0;1
5912;rattus norvegicus;ivacaftor;species;0;2
5913;rattus norvegicus;jnk;species;0;2
5914;rattus norvegicus;k(+);species;0;1
5915;rattus norvegicus;let-7b-5p;species;0;1
5916;rattus norvegicus;loperamide hydrochloride;species;0;1
5917;rattus norvegicus;lung disease;species;0;1
5918;rattus norvegicus;lung infections;species;0;1
5919;rattus norvegicus;matrix metalloproteinase-9;species;0;1
5920;rattus norvegicus;methacholine;species;0;1
5921;rattus norvegicus;mice;species;0;1
5922;rattus norvegicus;mmp2;species;0;1
5923;rattus norvegicus;mouse;species;0;2
5924;rattus norvegicus;mtor;species;0;1
5925;rattus norvegicus;mtt;species;0;1
5926;rattus norvegicus;muc5ac;species;0;1
5927;rattus norvegicus;muc5b;species;0;4
5928;rattus norvegicus;muco-obstructive;species;0;1
5929;rattus norvegicus;mucus abnormality;species;0;1
5930;rattus norvegicus;mucus defect;species;0;1
5931;rattus norvegicus;na(+);species;0;1
5932;rattus norvegicus;na(+)-k(+)-atpase;species;0;1
5933;rattus norvegicus;nf-b;species;0;2
5934;rattus norvegicus;oligospermia;species;0;1
5935;rattus norvegicus;p. aeruginosa;species;0;2
5936;rattus norvegicus;p38;species;0;2
5937;rattus norvegicus;p70;species;0;1
5938;rattus norvegicus;panduratin a;species;0;10
5939;rattus norvegicus;patients;species;0;5
5940;rattus norvegicus;pck;species;0;1
5941;rattus norvegicus;pdgf receptor;species;0;1
5942;rattus norvegicus;pdgf-bb;species;0;6
5943;rattus norvegicus;people;species;0;1
5944;rattus norvegicus;pge2;species;0;2
5945;rattus norvegicus;pigs;species;0;1
5946;rattus norvegicus;pinocembrin;species;0;2
5947;rattus norvegicus;pinostrobin;species;0;8
5948;rattus norvegicus;pinostrobin oxime;species;0;2
5949;rattus norvegicus;pka;species;0;1
5950;rattus norvegicus;pkd;species;0;11
5951;rattus norvegicus;platelet-derived growth factor-bb;species;0;1
5952;rattus norvegicus;polycystic kidney disease;species;0;2
5953;rattus norvegicus;propionic acid;species;0;2
5954;rattus norvegicus;pseudomonas aeruginosa;species;0;2
5955;rattus norvegicus;pulmonary infections;species;0;1
5956;rattus norvegicus;rat;species;0;9
5957;rattus norvegicus;rats;species;0;15
5958;rattus norvegicus;renal cyst;species;0;6
5959;rattus norvegicus;renal cyst colonies;species;0;1
5960;rattus norvegicus;rotator cuff tear;species;0;1
5961;rattus norvegicus;s6k;species;0;1
5962;rattus norvegicus;scfa;species;0;1
5963;rattus norvegicus;scfas;species;0;2
5964;rattus norvegicus;serum and glucocorticoid-inducible kinase 1;species;0;2
5965;rattus norvegicus;sheep;species;0;1
5966;rattus norvegicus;short-chain fatty acids;species;0;1
5967;rattus norvegicus;slow transit constipation;species;0;1
5968;rattus norvegicus;stc;species;0;5
5969;rattus norvegicus;tds;species;0;1
5970;rattus norvegicus;tdsc;species;0;1
5971;rattus norvegicus;tdscs;species;0;2
5972;rattus norvegicus;testicular dysgenesis syndrome;species;0;1
5973;rattus norvegicus;tetrazolium;species;0;1
5974;rattus norvegicus;unilateral cryptorchidism;species;0;2
5975;renal cyst;abdominal bleeding;disease;0;4
5976;renal cyst;adpkd;disease;0;4
5977;renal cyst;ampk;disease;0;12
5978;renal cyst;autosomal dominant polycystic kidney disease;disease;0;4
5979;renal cyst;cftr;disease;0;22
5980;renal cyst;cftr protein;disease;0;2
5981;renal cyst;chloride;disease;0;8
5982;renal cyst;cl(-);disease;0;6
5983;renal cyst;collagen;disease;0;4
5984;renal cyst;cystic fibrosis;disease;0;6
5985;renal cyst;cystic fibrosis transmembrane conductance regulator;disease;0;6
5986;renal cyst;flavonoid;disease;0;2
5987;renal cyst;immortalized normal renal cells;disease;0;4
5988;renal cyst;k(+);disease;0;2
5989;renal cyst;mtor;disease;0;4
5990;renal cyst;na(+);disease;0;2
5991;renal cyst;na(+)-k(+)-atpase;disease;0;2
5992;renal cyst;p70;disease;0;4
5993;renal cyst;panduratin a;disease;0;40
5994;renal cyst;pck;disease;0;4
5995;renal cyst;pinocembrin;disease;0;4
5996;renal cyst;pinostrobin;disease;0;16
5997;renal cyst;pinostrobin oxime;disease;0;4
5998;renal cyst;pkd;disease;0;36
5999;renal cyst;polycystic kidney disease;disease;0;6
6000;renal cyst;rats;disease;0;14
6001;renal cyst;renal cyst;disease;0;14
6002;renal cyst;renal cyst colonies;disease;0;4
6003;renal cyst;s6k;disease;0;4
6004;renal cyst colonies;abdominal bleeding;cell_line;0;1
6005;renal cyst colonies;adpkd;cell_line;0;1
6006;renal cyst colonies;ampk;cell_line;0;3
6007;renal cyst colonies;autosomal dominant polycystic kidney disease;cell_line;0;1
6008;renal cyst colonies;cftr;cell_line;0;3
6009;renal cyst colonies;chloride;cell_line;0;2
6010;renal cyst colonies;collagen;cell_line;0;1
6011;renal cyst colonies;cystic fibrosis;cell_line;0;1
6012;renal cyst colonies;cystic fibrosis transmembrane conductance regulator;cell_line;0;1
6013;renal cyst colonies;immortalized normal renal cells;cell_line;0;1
6014;renal cyst colonies;mtor;cell_line;0;1
6015;renal cyst colonies;p70;cell_line;0;1
6016;renal cyst colonies;panduratin a;cell_line;0;10
6017;renal cyst colonies;pck;cell_line;0;1
6018;renal cyst colonies;pkd;cell_line;0;7
6019;renal cyst colonies;polycystic kidney disease;cell_line;0;1
6020;renal cyst colonies;rats;cell_line;0;2
6021;renal cyst colonies;renal cyst;cell_line;0;4
6022;renal cyst colonies;s6k;cell_line;0;1
6023;rotator cuff tear;cftr;disease;0;8
6024;rotator cuff tear;cftr mrna;disease;0;2
6025;rotator cuff tear;cystic fibrosis;disease;0;1
6026;rotator cuff tear;cystic fibrosis transmembrane conductance regulator;disease;0;1
6027;rotator cuff tear;diabetes;disease;0;3
6028;rotator cuff tear;glucose;disease;0;4
6029;rotator cuff tear;hyperglycaemic;disease;0;1
6030;rotator cuff tear;hyperglycemic;disease;0;1
6031;rotator cuff tear;let-7b-5p;disease;0;1
6032;rotator cuff tear;mtt;disease;0;1
6033;rotator cuff tear;rats;disease;0;1
6034;rotator cuff tear;tdsc;disease;0;1
6035;rotator cuff tear;tdscs;disease;0;2
6036;s6k;abdominal bleeding;gene;0;1
6037;s6k;adpkd;gene;0;1
6038;s6k;ampk;gene;0;3
6039;s6k;autosomal dominant polycystic kidney disease;gene;0;1
6040;s6k;cftr;gene;0;3
6041;s6k;chloride;gene;0;2
6042;s6k;collagen;gene;0;1
6043;s6k;cystic fibrosis;gene;0;1
6044;s6k;cystic fibrosis transmembrane conductance regulator;gene;0;1
6045;s6k;immortalized normal renal cells;gene;0;1
6046;s6k;mtor;gene;0;1
6047;s6k;p70;gene;0;1
6048;s6k;panduratin a;gene;0;10
6049;s6k;pck;gene;0;1
6050;s6k;pkd;gene;0;7
6051;s6k;polycystic kidney disease;gene;0;1
6052;s6k;rats;gene;0;2
6053;s6k;renal cyst;gene;0;4
6054;s6k;renal cyst colonies;gene;0;1
6055;scfa;16s rdna;drug;0;2
6056;scfa;5-hiaa;drug;0;1
6057;scfa;5-ht;drug;0;4
6058;scfa;5-ht4r;drug;0;1
6059;scfa;acetic acid;drug;0;2
6060;scfa;butyric acid;drug;0;2
6061;scfa;camp;drug;0;1
6062;scfa;cftr;drug;0;1
6063;scfa;constipation;drug;0;1
6064;scfa;fatty acid;drug;0;1
6065;scfa;loperamide hydrochloride;drug;0;1
6066;scfa;pka;drug;0;1
6067;scfa;propionic acid;drug;0;2
6068;scfa;rats;drug;0;6
6069;scfa;scfas;drug;0;2
6070;scfa;short-chain fatty acids;drug;0;1
6071;scfa;slow transit constipation;drug;0;1
6072;scfa;stc;drug;0;5
6073;scfas;16s rdna;drug;0;4
6074;scfas;5-hiaa;drug;0;2
6075;scfas;5-ht;drug;0;8
6076;scfas;5-ht4r;drug;0;2
6077;scfas;acetic acid;drug;0;4
6078;scfas;butyric acid;drug;0;4
6079;scfas;camp;drug;0;2
6080;scfas;cftr;drug;0;2
6081;scfas;constipation;drug;0;2
6082;scfas;fatty acid;drug;0;2
6083;scfas;loperamide hydrochloride;drug;0;2
6084;scfas;pka;drug;0;2
6085;scfas;propionic acid;drug;0;4
6086;scfas;rats;drug;0;12
6087;scfas;scfa;drug;0;2
6088;scfas;scfas;drug;0;2
6089;scfas;short-chain fatty acids;drug;0;2
6090;scfas;slow transit constipation;drug;0;2
6091;scfas;stc;drug;0;10
6092;serum and glucocorticoid-inducible kinase 1;cftr;gene;0;24
6093;serum and glucocorticoid-inducible kinase 1;cystic fibrosis;gene;0;2
6094;serum and glucocorticoid-inducible kinase 1;cystic fibrosis transmembrane conductance regulator;gene;0;2
6095;serum and glucocorticoid-inducible kinase 1;erk;gene;0;4
6096;serum and glucocorticoid-inducible kinase 1;jnk;gene;0;4
6097;serum and glucocorticoid-inducible kinase 1;matrix metalloproteinase-9;gene;0;2
6098;serum and glucocorticoid-inducible kinase 1;mmp2;gene;0;2
6099;serum and glucocorticoid-inducible kinase 1;p38;gene;0;4
6100;serum and glucocorticoid-inducible kinase 1;pdgf receptor;gene;0;2
6101;serum and glucocorticoid-inducible kinase 1;pdgf-bb;gene;0;12
6102;serum and glucocorticoid-inducible kinase 1;platelet-derived growth factor-bb;gene;0;2
6103;serum and glucocorticoid-inducible kinase 1;rat;gene;0;4
6104;serum and glucocorticoid-inducible kinase 1;serum and glucocorticoid-inducible kinase 1;gene;0;2
6105;serum and glucocorticoid-inducible kinase 1;tetrazolium;gene;0;2
6106;sheep;cftr;species;0;4
6107;sheep;cftr proteins;species;0;1
6108;sheep;cystic essential fatty acid deficiency;species;0;1
6109;sheep;cystic fibrosis;species;0;2
6110;sheep;essential fatty acid;species;0;2
